record_id,app_name,publisher,platform,source_kind,niche,keyword,rating,review_count,pricing_type,source_url,feature_tags,monetization_tags,pillar_count,whitespace_score,evidence_quality
"CMP-008679","Primed Mind: #1 Mindset App","Primed Mind USA","ios","app_store_search","coaching","confidence coach","4.89804","510","free","https://apps.apple.com/us/app/primed-mind-1-mindset-app/id1224121850?uo=4","coaching|habits_streaks|mindfulness|gaming_progression","subscription_likely|freemium_likely","3","5","high"
"CMP-008680","Deep Voice: Pitch Coach","Konstantin Vasiuk","ios","app_store_search","coaching","confidence coach","4.30769","13","free","https://apps.apple.com/us/app/deep-voice-pitch-coach/id6743659444?uo=4","coaching|habits_streaks|social_community","subscription_likely|iap_likely|freemium_likely","2","3","high"
"CMP-008681","Smooth Operator: Talk Coach AI","Vikrant Fernandes","ios","app_store_search","coaching","confidence coach","0","0","free","https://apps.apple.com/us/app/smooth-operator-talk-coach-ai/id6757658270?uo=4","ai|coaching|habits_streaks|mindfulness|gaming_progression|social_community","subscription_likely|iap_likely|freemium_likely","3","6","high"
"CMP-008682","HelloMind - Hypnosis & Therapy","HelloMind APS","ios","app_store_search","coaching","confidence coach","4.15484","155","free","https://apps.apple.com/us/app/hellomind-hypnosis-therapy/id327538172?uo=4","coaching|habits_streaks|mindfulness|gaming_progression","subscription_likely|freemium_likely","3","5","high"
"CMP-008683","Confidence Booster Hypnosis By Jason Stephenson","Pizzita Circle","ios","app_store_search","coaching","confidence coach","5","3","free","https://apps.apple.com/us/app/confidence-booster-hypnosis-by-jason-stephenson/id1200014454?uo=4","manifestation_spirituality|coaching|mindfulness|journaling_mood|gaming_progression","subscription_likely|freemium_likely","4","5","high"
"CMP-008684","PlusFit: Easy Home Workout","HONG KONG FREE POINT LIMITED","ios","app_store_search","coaching","confidence coach","4.66041","586","free","https://apps.apple.com/us/app/plusfit-easy-home-workout/id6751402867?uo=4","ai|manifestation_spirituality|photo_video_generation|coaching|habits_streaks|gaming_progression","subscription_likely|freemium_likely","4","6","high"
"CMP-008685","Steady - Build Confidence","Ethan Pindard-Smith","ios","app_store_search","coaching","confidence coach","0","0","free","https://apps.apple.com/us/app/steady-build-confidence/id6760920488?uo=4","coaching|habits_streaks|mindfulness|gaming_progression","subscription_likely|freemium_likely","3","5","high"
"CMP-008686","InteliGuru - Personal Coaching","Metality Lab","ios","app_store_search","coaching","confidence coach","5","4","free","https://apps.apple.com/us/app/inteliguru-personal-coaching/id6670177906?uo=4","ai|manifestation_spirituality|avatar_identity|coaching|habits_streaks|gaming_progression","subscription_likely|freemium_likely","4","7","high"
"CMP-008687","Confidio - Speak Confident","Lucida AI Teknoloji Anonim Sirketi","ios","app_store_search","coaching","confidence coach","5","1","free","https://apps.apple.com/us/app/confidio-speak-confident/id6759491963?uo=4","ai|coaching|habits_streaks|social_community","subscription_likely|freemium_likely","2","4","high"
"CMP-008688","Swyped: Dating Reply Coach","Ratio Labs","ios","app_store_search","coaching","confidence coach","4.80556","36","free","https://apps.apple.com/us/app/swyped-dating-reply-coach/id6754569882?uo=4","manifestation_spirituality|coaching|gaming_progression|social_community","freemium_likely","3","3","high"
"CMP-008689","Orai - Improve Public Speaking","Orai","ios","app_store_search","coaching","confidence coach","4.61465","3537","free","https://apps.apple.com/us/app/orai-improve-public-speaking/id1203178170?uo=4","manifestation_spirituality|photo_video_generation|coaching|gaming_progression|social_community","subscription_likely|freemium_likely","4","4","high"
"CMP-008690","Oratori: Public Speaking Coach","Mohammed Salim Humaiyad","ios","app_store_search","coaching","confidence coach","5","2","free","https://apps.apple.com/us/app/oratori-public-speaking-coach/id6762523305?uo=4","ai|manifestation_spirituality|coaching|habits_streaks|gaming_progression|social_community","subscription_likely|freemium_likely","3","5","high"
"CMP-008691","Articulate: speak smarter.","Hidaku LLC","ios","app_store_search","coaching","confidence coach","2.33333","3","free","https://apps.apple.com/us/app/articulate-speak-smarter/id6759934628?uo=4","ai|manifestation_spirituality|coaching|habits_streaks|gaming_progression","subscription_likely|freemium_likely","3","5","high"
"CMP-008692","Strawberry: 1:1 Coaching","Strawberry.me","ios","app_store_search","coaching","confidence coach","4.88462","312","free","https://apps.apple.com/us/app/strawberry-1-1-coaching/id6751657658?uo=4","photo_video_generation|coaching|habits_streaks|gaming_progression","subscription_likely|freemium_likely","3","4","high"
"CMP-008693","Simple Rizz - Cold Approach","Seungho Choi","ios","app_store_search","coaching","confidence coach","4.16667","6","free","https://apps.apple.com/us/app/simple-rizz-cold-approach/id6753735362?uo=4","ai|photo_video_generation|coaching|habits_streaks|journaling_mood|gaming_progression|social_community","subscription_likely|freemium_likely","4","7","high"
"CMP-008694","Vix Manifestation","Monday Labs Inc","ios","app_store_search","coaching","confidence coach","4.82353","357","free","https://apps.apple.com/us/app/vix-manifestation/id6747910148?uo=4","ai|manifestation_spirituality|coaching|habits_streaks|gaming_progression","subscription_likely|freemium_likely","3","5","high"
"CMP-008695","PerformHappy","Complete Performance Coaching","ios","app_store_search","coaching","confidence coach","0","0","free","https://apps.apple.com/us/app/performhappy/id6753817956?uo=4","coaching|habits_streaks|mindfulness|journaling_mood|gaming_progression|social_community","subscription_likely|freemium_likely","3","5","high"
"CMP-008696","Presence: AI Social Coach","Les Nants","ios","app_store_search","coaching","confidence coach","0","0","free","https://apps.apple.com/us/app/presence-ai-social-coach/id6758297396?uo=4","ai|coaching|habits_streaks|gaming_progression|social_community","subscription_likely|freemium_likely","2","4","high"
"CMP-008697","BRAYN: Grow your career","Shellmond LTD","ios","app_store_search","coaching","confidence coach","4.3","10","free","https://apps.apple.com/us/app/brayn-grow-your-career/id1670318954?uo=4","ai|coaching|habits_streaks","subscription_likely|freemium_likely","2","4","high"
"CMP-008698","Manifest Affirmations","Unlimited Promova Limited","ios","app_store_search","coaching","confidence coach","4.53048","6677","free","https://apps.apple.com/us/app/manifest-affirmations/id1551665207?uo=4","manifestation_spirituality|coaching|habits_streaks|mindfulness|journaling_mood|gaming_progression|social_community","subscription_likely|freemium_likely","4","6","high"
"CMP-008699","Q Rizz: Cold Approach","Seungho Choi","ios","app_store_search","coaching","confidence coach","5","2","free","https://apps.apple.com/us/app/q-rizz-cold-approach/id6761291345?uo=4","ai|manifestation_spirituality|photo_video_generation|coaching|habits_streaks|social_community","subscription_likely|freemium_likely","4","6","high"
"CMP-008700","Popular - Charisma Coach","Henry Beedham","ios","app_store_search","coaching","confidence coach","0","0","free","https://apps.apple.com/us/app/popular-charisma-coach/id6755435775?uo=4","ai|photo_video_generation|coaching|habits_streaks|journaling_mood|social_community","subscription_likely|freemium_likely","4","6","high"
"CMP-008701","Talk To Cam: Confidence App","YIGITCAN NALBANTOGLU","ios","app_store_search","coaching","confidence coach","0","0","free","https://apps.apple.com/us/app/talk-to-cam-confidence-app/id6747724147?uo=4","manifestation_spirituality|photo_video_generation|coaching|habits_streaks|gaming_progression","subscription_likely|freemium_likely","4","5","high"
"CMP-008702","Confidence in Motion","Cassandra Tijerina","ios","app_store_search","coaching","confidence coach","5","7","free","https://apps.apple.com/us/app/confidence-in-motion/id6755114273?uo=4","coaching","freemium_likely","1","1","high"
"CMP-008703","Digipill: Guided Meditation","YUZA","ios","app_store_search","coaching","confidence coach","4.52951","1186","free","https://apps.apple.com/us/app/digipill-guided-meditation/id578068250?uo=4","coaching|mindfulness|journaling_mood|gaming_progression|social_community","subscription_likely|iap_likely|freemium_likely","3","4","high"
"CMP-008704","Charisma Lab: Speaking Coach","Signal1st","ios","app_store_search","coaching","confidence coach","5","10","free","https://apps.apple.com/us/app/charisma-lab-speaking-coach/id6755646238?uo=4","ai|manifestation_spirituality|coaching|gaming_progression","subscription_likely|freemium_likely","3","4","high"
"CMP-008705","TeamTune - AI Leadership Coach","Stage Coding","ios","app_store_search","coaching","confidence coach","0","0","free","https://apps.apple.com/us/app/teamtune-ai-leadership-coach/id6476926887?uo=4","ai|coaching|habits_streaks|gaming_progression|social_community","subscription_likely|iap_likely|freemium_likely","2","4","high"
"CMP-008706","Interview Coach: AI Practice","Natia Kurdadze","ios","app_store_search","coaching","confidence coach","0","0","free","https://apps.apple.com/us/app/interview-coach-ai-practice/id6743006751?uo=4","ai|photo_video_generation|coaching|habits_streaks|gaming_progression","subscription_likely|iap_likely|freemium_likely","3","5","high"
"CMP-008707","Build Confidence Daily","Raymond Rothwell","ios","app_store_search","coaching","confidence coach","5","1","free","https://apps.apple.com/us/app/build-confidence-daily/id6758882035?uo=4","coaching|habits_streaks|mindfulness|journaling_mood|social_community","subscription_likely|freemium_likely","3","4","high"
"CMP-008708","Brainwaves -- Binaural Beats","iMobLife Inc.","ios","app_store_search","coaching","confidence coach","4.39248","3218","free","https://apps.apple.com/us/app/brainwaves-binaural-beats/id450655712?uo=4","manifestation_spirituality|coaching|mindfulness","subscription_likely|freemium_likely","3","3","high"
"CMP-008709","Confidence Câmbio","Confidence Corretora de Cambio S/A","ios","app_store_search","coaching","confidence coach","4.67521","351","free","https://apps.apple.com/us/app/confidence-c%C3%A2mbio/id1095423743?uo=4","coaching","freemium_likely","1","1","high"
"CMP-008710","PepTalkHer","Sliding Door Media LLC","ios","app_store_search","coaching","confidence coach","3.77966","118","free","https://apps.apple.com/us/app/peptalkher/id1463760914?uo=4","coaching|habits_streaks|journaling_mood|gaming_progression|social_community","subscription_likely|freemium_likely","3","5","high"
"CMP-008711","GentleKeep - Confidence Vault","Matjaz Verbole","ios","app_store_search","coaching","confidence coach","0","0","free","https://apps.apple.com/us/app/gentlekeep-confidence-vault/id6758521819?uo=4","photo_video_generation|coaching|habits_streaks|mindfulness|journaling_mood|gaming_progression|social_community","subscription_likely|freemium_likely","4","6","high"
"CMP-008712","Build Confidence with AJ","Universal Relaxation Ltd","ios","app_store_search","coaching","confidence coach","4.26667","15","paid","https://apps.apple.com/us/app/build-confidence-with-aj/id307751682?uo=4","manifestation_spirituality|coaching|habits_streaks|mindfulness|gaming_progression","subscription_likely|iap_likely|freemium_likely","4","6","high"
"CMP-008713","Self Love - Daily Affirmations","Ravi Kotadiya","ios","app_store_search","coaching","confidence coach","4.77674","1935","free","https://apps.apple.com/us/app/self-love-daily-affirmations/id1591901241?uo=4","manifestation_spirituality|coaching|habits_streaks|mindfulness|journaling_mood|gaming_progression","subscription_likely|iap_likely|freemium_likely","4","6","high"
"CMP-008714","Coach Rizz: Social Anxiety Gym","Soul Surferz, LLC.","ios","app_store_search","coaching","confidence coach","5","1","free","https://apps.apple.com/us/app/coach-rizz-social-anxiety-gym/id6757811638?uo=4","coaching|habits_streaks|mindfulness|gaming_progression|social_community","subscription_likely|freemium_likely","3","5","high"
"CMP-008715","Lead with Confidence","Aradhana Arya","ios","app_store_search","coaching","confidence coach","0","0","free","https://apps.apple.com/us/app/lead-with-confidence/id6762313326?uo=4","coaching|habits_streaks|mindfulness","subscription_likely|freemium_likely","3","4","high"
"CMP-008716","AI Dating Coach & Assistant","Riafy Technologies Pvt. Ltd.","ios","app_store_search","coaching","confidence coach","0","0","free","https://apps.apple.com/us/app/ai-dating-coach-assistant/id6468023235?uo=4","ai|photo_video_generation|coaching|habits_streaks|gaming_progression|social_community","subscription_likely|freemium_likely","3","5","high"
"CMP-008717","MUSE - Become Your Best Self","Joinmuse","ios","app_store_search","coaching","confidence coach","3.5625","144","free","https://apps.apple.com/us/app/muse-become-your-best-self/id6749840554?uo=4","photo_video_generation|coaching|habits_streaks|gaming_progression|social_community","subscription_likely|freemium_likely","3","4","high"
