record_id,app_name,niche,platform,source_kind,keyword,feature_tags,audience_tags,pillar_count,whitespace_score,whitespace_band,source_url,evidence_quality
"CMP-009501","com.SkyTestSOT.SkyTest","coaching","android","google_play_search_fallback","values coach","coaching","","1","1","low","https://play.google.com/store/apps/details?id=com.SkyTestSOT.SkyTest","medium"
"CMP-009502","com.coin.identifier.scanner.value.checker","coaching","android","google_play_search_fallback","values coach","coaching","","1","1","low","https://play.google.com/store/apps/details?id=com.coin.identifier.scanner.value.checker","medium"
"CMP-009503","com.striveup.app","coaching","android","google_play_search_fallback","values coach","coaching","","1","1","low","https://play.google.com/store/apps/details?id=com.striveup.app","medium"
"CMP-009504","com.fanswerin.newcoach","coaching","android","google_play_search_fallback","values coach","coaching","","1","1","low","https://play.google.com/store/apps/details?id=com.fanswerin.newcoach","medium"
"CMP-009505","nl.cmascience.Coach7","coaching","android","google_play_search_fallback","values coach","coaching","","1","1","low","https://play.google.com/store/apps/details?id=nl.cmascience.Coach7","medium"
"CMP-009506","co.spurry.actfree","coaching","android","google_play_search_fallback","values coach","coaching","","1","1","low","https://play.google.com/store/apps/details?id=co.spurry.actfree","medium"
"CMP-009507","app.chatterfox.android","coaching","android","google_play_search_fallback","values coach","coaching|social_community","","1","1","low","https://play.google.com/store/apps/details?id=app.chatterfox.android","medium"
"CMP-009508","com.gmz2rk.ucbc","coaching","android","google_play_search_fallback","values coach","coaching","","1","1","low","https://play.google.com/store/apps/details?id=com.gmz2rk.ucbc","medium"
"CMP-009509","com.app4y.rower","coaching","android","google_play_search_fallback","values coach","coaching","","1","1","low","https://play.google.com/store/apps/details?id=com.app4y.rower","medium"
"CMP-009510","com.hinam.ai.coin.identifier","coaching","android","google_play_search_fallback","values coach","coaching","","1","1","low","https://play.google.com/store/apps/details?id=com.hinam.ai.coin.identifier","medium"
"CMP-009511","com.ttsapplications.worthy","coaching","android","google_play_search_fallback","values coach","coaching","","1","1","low","https://play.google.com/store/apps/details?id=com.ttsapplications.worthy","medium"
"CMP-009512","org.zud.labvaluespro3.en","coaching","android","google_play_search_fallback","values coach","coaching","","1","1","low","https://play.google.com/store/apps/details?id=org.zud.labvaluespro3.en","medium"
"CMP-009513","cc.moneycoach.app","coaching","android","google_play_search_fallback","values coach","coaching","","1","1","low","https://play.google.com/store/apps/details?id=cc.moneycoach.app","medium"
"CMP-009514","Football, Tactics & Glory","coaching","pc","steam_search","values coach","coaching","","1","1","low","https://store.steampowered.com/app/375530/Football_Tactics__Glory/?snr=1_7_7_151_150_1","medium"
"CMP-009515","OMSI 2 Add-on IVECO BUS Family Low Entry Buses","coaching","pc","steam_search","values coach","coaching","","1","1","low","https://store.steampowered.com/app/1968780/OMSI_2_Addon_IVECO_BUS_Family_Low_Entry_Buses/?snr=1_7_7_151_150_1","medium"
"CMP-009516","Football Simulator","coaching","pc","steam_search","values coach","coaching","","1","1","low","https://store.steampowered.com/app/1488560/Football_Simulator/?snr=1_7_7_151_150_1","medium"
"CMP-009517","OMSI 2 Add-on IVECO Bus Family Interurban Generation","coaching","pc","steam_search","values coach","coaching","","1","1","low","https://store.steampowered.com/app/1655360/OMSI_2_Addon_IVECO_Bus_Family_Interurban_Generation/?snr=1_7_7_151_150_1","medium"
"CMP-009518","OMSI 2 Add-on Irisbus Intercity Pack","coaching","pc","steam_search","values coach","coaching","","1","1","low","https://store.steampowered.com/app/1481380/OMSI_2_Addon_Irisbus_Intercity_Pack/?snr=1_7_7_151_150_1","medium"
"CMP-009519","Front Office Football Seven","coaching","pc","steam_search","values coach","coaching","","1","1","low","https://store.steampowered.com/app/344340/Front_Office_Football_Seven/?snr=1_7_7_151_150_1","medium"
"CMP-009520","Front Office Football Nine","coaching","pc","steam_search","values coach","coaching","","1","1","low","https://store.steampowered.com/app/2633170/Front_Office_Football_Nine/?snr=1_7_7_151_150_1","medium"
"CMP-009521","iBasket Manager 3 - Online Basketball Manager","coaching","pc","steam_search","values coach","coaching","","1","1","low","https://store.steampowered.com/app/3061170/iBasket_Manager_3__Online_Basketball_Manager/?snr=1_7_7_151_150_1","medium"
"CMP-009522","Big Boy Boxing","coaching","pc","steam_search","values coach","coaching","","1","1","low","https://store.steampowered.com/app/1680780/Big_Boy_Boxing/?snr=1_7_7_151_150_1","medium"
"CMP-009523","Tennis Manager 2024","coaching","pc","steam_search","values coach","coaching","","1","1","low","https://store.steampowered.com/app/2870110/Tennis_Manager_2024/?snr=1_7_7_151_150_1","medium"
"CMP-009524","Football, Tactics & Glory 2","coaching","pc","steam_search","values coach","coaching","","1","1","low","https://store.steampowered.com/app/2478710/Football_Tactics__Glory_2/?snr=1_7_7_151_150_1","medium"
"CMP-009525","Esports Manager: FPS","coaching","pc","steam_search","values coach","coaching","","1","1","low","https://store.steampowered.com/app/4326170/Esports_Manager_FPS/?snr=1_7_7_151_150_1","medium"
"CMP-009526","Hardcourt Balls","coaching","pc","steam_search","values coach","coaching","","1","1","low","https://store.steampowered.com/app/4260690/Hardcourt_Balls/?snr=1_7_7_151_150_1","medium"
"CMP-009527","Mr Football","coaching","pc","steam_search","values coach","coaching","","1","1","low","https://store.steampowered.com/app/2920150/Mr_Football/?snr=1_7_7_151_150_1","medium"
"CMP-009528","ViRTUE","coaching","pc","steam_search","values coach","coaching","","1","1","low","https://store.steampowered.com/app/3921330/ViRTUE/?snr=1_7_7_151_150_1","medium"
"CMP-009529","Golden Right","coaching","pc","steam_search","values coach","coaching","","1","1","low","https://store.steampowered.com/app/4726790/Golden_Right/?snr=1_7_7_151_150_1","medium"
"CMP-009530","Aussie Rules Coach","coaching","pc","steam_search","values coach","coaching","","1","1","low","https://store.steampowered.com/app/2650030/Aussie_Rules_Coach/?snr=1_7_7_151_150_1","medium"
"CMP-009531","Monster Scout","coaching","pc","steam_search","values coach","coaching","","1","1","low","https://store.steampowered.com/app/2746060/Monster_Scout/?snr=1_7_7_151_150_1","medium"
"CMP-009532","Football Academy Clicker","coaching","pc","steam_search","values coach","coaching","","1","1","low","https://store.steampowered.com/app/1542370/Football_Academy_Clicker/?snr=1_7_7_151_150_1","medium"
"CMP-009533","Balance of Soccer","coaching","pc","steam_search","values coach","coaching","","1","1","low","https://store.steampowered.com/app/863290/Balance_of_Soccer/?snr=1_7_7_151_150_1","medium"
"CMP-009534","Domino Titan","coaching","pc","steam_search","values coach","coaching","","1","1","low","https://store.steampowered.com/app/4479000/Domino_Titan/?snr=1_7_7_151_150_1","medium"
"CMP-009535","Floorball Editor","coaching","pc","steam_search","values coach","coaching","","1","1","low","https://store.steampowered.com/app/4080540/Floorball_Editor/?snr=1_7_7_151_150_1","medium"
"CMP-009536","AI career coach: Vera","coaching","ios","app_store_search","career coaching app","ai|manifestation_spirituality|coaching|journaling_mood|gaming_progression","gen_z_creator_identity|spiritual_seekers|self_improvement_users|coaching_professionals","4","6","medium","https://apps.apple.com/us/app/ai-career-coach-vera/id6748094016?uo=4","high"
"CMP-009537","Handshake Jobs & New Careers","coaching","ios","app_store_search","career coaching app","photo_video_generation|coaching|gaming_progression","gen_z_creator_identity|self_improvement_users|coaching_professionals","3","3","low","https://apps.apple.com/us/app/handshake-jobs-new-careers/id1220620171?uo=4","high"
"CMP-009538","StupidFish: Career Discovery","coaching","ios","app_store_search","career coaching app","coaching|habits_streaks|gaming_progression","gen_z_creator_identity|self_improvement_users|casual_gamers|coaching_professionals","2","3","low","https://apps.apple.com/us/app/stupidfish-career-discovery/id6760776878?uo=4","high"
"CMP-009539","Career Compass AI Career Coach","coaching","ios","app_store_search","career coaching app","ai|coaching|habits_streaks|mindfulness|gaming_progression","gen_z_creator_identity|anxious_stressed_users|self_improvement_users|casual_gamers|coaching_professionals","3","6","medium","https://apps.apple.com/us/app/career-compass-ai-career-coach/id6670568018?uo=4","high"
"CMP-009540","RiseSmart Coaching","coaching","ios","app_store_search","career coaching app","ai|photo_video_generation|coaching|habits_streaks|gaming_progression","self_improvement_users|coaching_professionals","3","5","medium","https://apps.apple.com/us/app/risesmart-coaching/id1622424763?uo=4","high"
"CMP-009541","Glassdoor | Jobs & Careers","coaching","ios","app_store_search","career coaching app","coaching|gaming_progression|social_community","gen_z_creator_identity|self_improvement_users|casual_gamers|coaching_professionals","2","2","low","https://apps.apple.com/us/app/glassdoor-jobs-careers/id589698942?uo=4","high"
"CMP-009542","Footballer Career","coaching","ios","app_store_search","career coaching app","coaching|habits_streaks|gaming_progression","self_improvement_users|coaching_professionals","2","3","low","https://apps.apple.com/us/app/footballer-career/id6767044929?uo=4","high"
"CMP-009543","Bloomly - Career Journal","coaching","ios","app_store_search","career coaching app","photo_video_generation|coaching|habits_streaks|journaling_mood|gaming_progression|social_community","gen_z_creator_identity|self_improvement_users|coaching_professionals","4","6","medium","https://apps.apple.com/us/app/bloomly-career-journal/id6759821648?uo=4","high"
"CMP-009544","CV Maker ·","coaching","ios","app_store_search","career coaching app","coaching","coaching_professionals","1","1","low","https://apps.apple.com/us/app/cv-maker/id1494169794?uo=4","high"
"CMP-009545","McCoy: The AI Career Platform","coaching","ios","app_store_search","career coaching app","ai|photo_video_generation|coaching|gaming_progression|social_community","gen_z_creator_identity|coaching_professionals","3","4","medium","https://apps.apple.com/us/app/mccoy-the-ai-career-platform/id1616071885?uo=4","high"
"CMP-009546","Eightfold Career Hub","coaching","ios","app_store_search","career coaching app","coaching|gaming_progression","gen_z_creator_identity|coaching_professionals","2","2","low","https://apps.apple.com/us/app/eightfold-career-hub/id1559636281?uo=4","high"
"CMP-009547","Path AI - Career Coach","coaching","ios","app_store_search","career coaching app","ai|coaching|habits_streaks|journaling_mood|gaming_progression","gen_z_creator_identity|self_improvement_users|coaching_professionals","3","6","medium","https://apps.apple.com/us/app/path-ai-career-coach/id6755054256?uo=4","high"
"CMP-009548","Resume AI – Intelligent CV App","coaching","ios","app_store_search","career coaching app","ai|photo_video_generation|coaching|gaming_progression|social_community","gen_z_creator_identity|casual_gamers|coaching_professionals","3","4","medium","https://apps.apple.com/us/app/resume-ai-intelligent-cv-app/id1473493711?uo=4","high"
"CMP-009549","The Career Toolkit App","coaching","ios","app_store_search","career coaching app","manifestation_spirituality|coaching|habits_streaks","coaching_professionals","3","4","medium","https://apps.apple.com/us/app/the-career-toolkit-app/id1520119819?uo=4","high"
"CMP-009550","Waypoint Career Design","coaching","ios","app_store_search","career coaching app","ai|photo_video_generation|coaching|habits_streaks|gaming_progression","self_improvement_users|casual_gamers|coaching_professionals","3","5","medium","https://apps.apple.com/us/app/waypoint-career-design/id6762439088?uo=4","high"
"CMP-009551","CV Builder: Resume Creator Pro","coaching","ios","app_store_search","career coaching app","coaching|gaming_progression","gen_z_creator_identity|coaching_professionals","2","2","low","https://apps.apple.com/us/app/cv-builder-resume-creator-pro/id6476834029?uo=4","high"
"CMP-009552","66 Days Prep: Career Tracker","coaching","ios","app_store_search","career coaching app","ai|coaching|habits_streaks|gaming_progression","gen_z_creator_identity|self_improvement_users|casual_gamers|coaching_professionals","2","4","medium","https://apps.apple.com/us/app/66-days-prep-career-tracker/id6752681422?uo=4","high"
"CMP-009553","dilly: Career Readiness","coaching","ios","app_store_search","career coaching app","ai|coaching|gaming_progression|social_community","gen_z_creator_identity|self_improvement_users|coaching_professionals","2","3","low","https://apps.apple.com/us/app/dilly-career-readiness/id6761450103?uo=4","high"
